district,grape_type_code,grape_type_name,variety_code,variety_name,wt_price,brix_code,tons,row_type_code,row_type_name
1,7,Wine Grapes (White),7062,Albarino *,2600,100,1.4,2,data_row
1,7,Wine Grapes (White),7062,Albarino *,2600,,1.4,3,summary_row
1,7,Wine Grapes (White),7054,Arneis,1800,100,2.8,2,data_row
1,7,Wine Grapes (White),7054,Arneis,2100,100,3.8,2,data_row
1,7,Wine Grapes (White),7054,Arneis,2200,100,12.4,2,data_row
1,7,Wine Grapes (White),7054,Arneis,3500,100,8.4,2,data_row
1,7,Wine Grapes (White),7054,Arneis,2543.8,,27.4,3,summary_row
1,7,Wine Grapes (White),7085,Assyrtiko,3800,100,0.2,2,data_row
1,7,Wine Grapes (White),7085,Assyrtiko,3800,,0.2,3,summary_row
1,7,Wine Grapes (White),7004,Chardonnay *,200,100,13.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,200,13400,32.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,200,24500,507.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,300,100,250.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,500,100,50.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,631.3,100,23.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,700,100,43.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,800,100,264.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,800,21200,92.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,800,24500,164.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,900,100,165.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,900,24500,78.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,938.82,100,7.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1000,100,183.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1063.71,100,90.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1078.31,100,18.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1083.28,100,22,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1085.31,24500,22.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1121.78,100,25.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1150,100,207,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1200,100,2729.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1200,11100,2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1200,20800,76.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1200,24500,2213.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1225,100,159.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1250,100,579.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1250,24500,223,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1269.72,100,63.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1298.52,100,158.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1300,100,39.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1300,13400,40.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1300,17200,48.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1300,24500,128.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1302.19,100,309.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1317,8100,9.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1340.44,24500,490.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1350,100,50.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1352.79,22900,103.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1375,24500,304,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1389.84,100,23.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1400,100,146.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1415.51,22900,121,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1416.93,100,154.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1425,100,151.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1425,21200,71.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1450,100,159.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1500,100,104.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1500,11100,4.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1561,100,35,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1600,100,285,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1600,20800,158.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1611.33,100,90.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1694.54,100,30.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1700,9530,5.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1750,100,211,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1755.73,100,1151.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1800,100,114.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1800,7500,37.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1800,13400,143,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1850,100,97.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1900,100,12.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1900,7600,15.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1920,100,53.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2000,13400,0.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2100,9300,5.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2100,10700,2.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2100,10900,3.6,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2300,100,0.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2361.09,100,226.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2400,100,12.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2500,100,63.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2600,17200,2.5,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2700,100,11.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,2800,100,7.2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3000,100,44.3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3000,13100,1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3100,100,2.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3200,100,2.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3500,100,19.7,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3700,100,4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3800,100,27.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,3900,100,2.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4000,100,3.4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4100,100,2,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4500,100,4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4500,1800,2.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4500,10110,2.1,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,4550,100,3,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,5000,100,4.9,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,5865,100,2.8,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,6000,100,4,2,data_row
1,7,Wine Grapes (White),7004,Chardonnay *,1295.03,,13839.3,3,summary_row
1,7,Wine Grapes (White),7006,Chenin Blanc,100,100,2.4,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1400,100,5.6,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1407.39,13100,26.2,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1550,100,24.2,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1600,100,14.8,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1624.25,13100,12.6,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1800,100,1,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1800,21200,2,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1850,10700,11.6,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1920,100,1.3,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2000,7600,9.7,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2000,13400,3.1,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2100,100,2.4,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2500,100,16,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2500,10700,2.2,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2500,13100,3.2,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2500,13600,4.8,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,2960,100,1.1,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,3400,100,2.1,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,3600,100,5.4,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,3600,10700,1.8,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,3650,7900,1.7,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,3900,100,3.3,2,data_row
1,7,Wine Grapes (White),7006,Chenin Blanc,1940.04,,158.5,3,summary_row
1,7,Wine Grapes (White),7047,Cortese,2200,100,5.4,2,data_row
1,7,Wine Grapes (White),7047,Cortese,2200,,5.4,3,summary_row
1,7,Wine Grapes (White),7068,Falaghina Greco,2000,100,0.7,2,data_row
1,7,Wine Grapes (White),7068,Falaghina Greco,3850,100,5.2,2,data_row
1,7,Wine Grapes (White),7068,Falaghina Greco,3900,100,2,2,data_row
1,7,Wine Grapes (White),7068,Falaghina Greco,3698.73,,7.9,3,summary_row
1,7,Wine Grapes (White),7010,French Colombard,750,13100,24.4,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1150,100,17,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1200,100,5.2,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1228,100,1.1,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1500,100,8,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1600,100,3.8,2,data_row
1,7,Wine Grapes (White),7010,French Colombard,1067.58,,59.5,3,summary_row
1,7,Wine Grapes (White),7011,Gewurztraminer,1100,100,5.3,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,1799.11,100,40.5,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,1800,100,31.4,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,1900,100,4.5,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,1950,100,4.2,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2052.84,100,31.2,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2250,100,1.5,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2300,100,2.2,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2400,100,22.3,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2500,100,23.8,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2600,100,2,2,data_row
1,7,Wine Grapes (White),7011,Gewurztraminer,2028.76,,168.9,3,summary_row
1,7,Wine Grapes (White),7055,Grenache Blanc *,3900,100,2.3,2,data_row
1,7,Wine Grapes (White),7055,Grenache Blanc *,3900,,2.3,3,summary_row
1,7,Wine Grapes (White),7063,Gruner Veltliner,2400,100,16.1,2,data_row
1,7,Wine Grapes (White),7063,Gruner Veltliner,2400,17200,0.5,2,data_row
1,7,Wine Grapes (White),7063,Gruner Veltliner,2500,100,1,2,data_row
1,7,Wine Grapes (White),7063,Gruner Veltliner,2405.68,,17.6,3,summary_row
1,7,Wine Grapes (White),7045,Marsanne,1900,100,0.5,2,data_row
1,7,Wine Grapes (White),7045,Marsanne,2000,100,3.4,2,data_row
1,7,Wine Grapes (White),7045,Marsanne,3900,100,0.5,2,data_row
1,7,Wine Grapes (White),7045,Marsanne,2204.55,,4.4,3,summary_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,200,21500,14.3,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,350,100,2.6,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,800,21500,6.1,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,850,100,20.4,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,1000,100,11.1,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,1600,100,6.5,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,1900,9000,2.4,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,2000,100,6,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,3500,100,3.7,2,data_row
1,7,Wine Grapes (White),7022,Muscat Blanc *,1053.35,,73.1,3,summary_row
1,7,Wine Grapes (White),7065,Picpoul Blanc,4300,100,0.5,2,data_row
1,7,Wine Grapes (White),7065,Picpoul Blanc,4350,7900,1,2,data_row
1,7,Wine Grapes (White),7065,Picpoul Blanc,4504.65,100,2,2,data_row
1,7,Wine Grapes (White),7065,Picpoul Blanc,4431.23,,3.5,3,summary_row
1,7,Wine Grapes (White),7029,Pinot Blanc,1000,100,53.9,2,data_row
1,7,Wine Grapes (White),7029,Pinot Blanc,1306,17600,6.2,2,data_row
1,7,Wine Grapes (White),7029,Pinot Blanc,1350,10900,10.8,2,data_row
1,7,Wine Grapes (White),7029,Pinot Blanc,1775,100,6.9,2,data_row
1,7,Wine Grapes (White),7029,Pinot Blanc,2500,13100,3.1,2,data_row
1,7,Wine Grapes (White),7029,Pinot Blanc,1193.75,,80.9,3,summary_row
1,7,Wine Grapes (White),7044,Pinot Gris *,1650,100,10.2,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,1800,100,2,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,1850,100,8.4,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,1950,100,3.2,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2000,100,3.5,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2200,100,32.9,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2200,24300,1.9,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2300,100,13.6,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2400,100,3.1,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2400,17200,1,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2600,100,3.5,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,3000,100,9.2,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,3200,100,2,2,data_row
1,7,Wine Grapes (White),7044,Pinot Gris *,2222.12,,94.5,3,summary_row
1,7,Wine Grapes (White),7056,Ribolla Gialla *,2817,8100,4.1,2,data_row
1,7,Wine Grapes (White),7056,Ribolla Gialla *,2817,,4.1,3,summary_row
1,7,Wine Grapes (White),7042,Roussanne,1900,19100,1,2,data_row
1,7,Wine Grapes (White),7042,Roussanne,2000,100,3.4,2,data_row
1,7,Wine Grapes (White),7042,Roussanne,4739,19000,5.9,2,data_row
1,7,Wine Grapes (White),7042,Roussanne,4842.5,100,2,2,data_row
1,7,Wine Grapes (White),7042,Roussanne,3767.89,,12.3,3,summary_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,200,100,16.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,400,17200,96.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,500,100,47.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,500,17200,230.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,700,100,279.8,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,825,100,1.5,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,900,13100,57.9,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,927.67,100,20.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1000,100,49.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1100,100,272.5,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1117,11100,48.8,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1200,100,656,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1219.61,100,39.5,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1250,100,47.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1300,100,219.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1300,13400,10.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1300,24800,54.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1313.43,100,41.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1391.2,15700,93,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1400,100,143.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1400,17600,23.5,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1441.35,100,11.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1500,100,70.3,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1500,13400,119.9,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1600,100,79.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1600,13400,61.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1600,15500,49.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1635.63,100,47.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1650,100,6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1689.46,100,70,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1700,100,126.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1700,9530,3,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1750,100,103.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1800,100,234.5,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1800.43,100,84.3,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1920,100,1.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2000,100,38.9,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2000,10900,24.1,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2000,11300,1.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2100,8100,3.1,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2224,100,15,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2250,100,7.6,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2300,100,4.1,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2500,100,13.8,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2600,100,7.7,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2700,100,12.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2700,10600,4.4,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2700,10900,3.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2800,9100,5.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,2800,10900,2.2,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,3649.59,100,16,2,data_row
1,7,Wine Grapes (White),7033,Sauvignon Blanc *,1279.98,,3679.2,3,summary_row
1,7,Wine Grapes (White),7036,Semillon,600,100,23.6,2,data_row
1,7,Wine Grapes (White),7036,Semillon,1600,100,2.6,2,data_row
1,7,Wine Grapes (White),7036,Semillon,1800,100,3.3,2,data_row
1,7,Wine Grapes (White),7036,Semillon,2500,100,0.5,2,data_row
1,7,Wine Grapes (White),7036,Semillon,2700,10900,0.8,2,data_row
1,7,Wine Grapes (White),7036,Semillon,3600,100,1.1,2,data_row
1,7,Wine Grapes (White),7036,Semillon,4065.62,100,3.1,2,data_row
1,7,Wine Grapes (White),7036,Semillon,1263.81,,35,3,summary_row
1,7,Wine Grapes (White),7032,St. Emilion *,2200,100,4.9,2,data_row
1,7,Wine Grapes (White),7032,St. Emilion *,2200,,4.9,3,summary_row
1,7,Wine Grapes (White),7051,Tocai Friulano,1000,13400,0.5,2,data_row
1,7,Wine Grapes (White),7051,Tocai Friulano,1850,100,11,2,data_row
1,7,Wine Grapes (White),7051,Tocai Friulano,2000,100,2.2,2,data_row
1,7,Wine Grapes (White),7051,Tocai Friulano,2200,100,1.8,2,data_row
1,7,Wine Grapes (White),7051,Tocai Friulano,2817,8100,10.4,2,data_row
1,7,Wine Grapes (White),7051,Tocai Friulano,2258.95,,25.9,3,summary_row
1,7,Wine Grapes (White),7064,Vermentino *,1550,100,15,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,1600,100,24.7,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,2050,100,1.7,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,2200,100,13.9,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,2200,9400,2,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,3808,100,2.9,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,4161.6,100,2.1,2,data_row
1,7,Wine Grapes (White),7064,Vermentino *,1942.5,,62.3,3,summary_row
1,7,Wine Grapes (White),7043,Viognier,700,100,138.9,2,data_row
1,7,Wine Grapes (White),7043,Viognier,982.25,100,12.3,2,data_row
1,7,Wine Grapes (White),7043,Viognier,1800,100,4.1,2,data_row
1,7,Wine Grapes (White),7043,Viognier,1850,21000,42.8,2,data_row
1,7,Wine Grapes (White),7043,Viognier,1900,19100,4.8,2,data_row
1,7,Wine Grapes (White),7043,Viognier,1900,24800,5,2,data_row
1,7,Wine Grapes (White),7043,Viognier,2000,100,1.5,2,data_row
1,7,Wine Grapes (White),7043,Viognier,2100,17400,4.9,2,data_row
1,7,Wine Grapes (White),7043,Viognier,2400,13400,1.3,2,data_row
1,7,Wine Grapes (White),7043,Viognier,2600,100,1.4,2,data_row
1,7,Wine Grapes (White),7043,Viognier,3900,100,0.5,2,data_row
1,7,Wine Grapes (White),7043,Viognier,4842.5,100,1,2,data_row
1,7,Wine Grapes (White),7043,Viognier,1104.5,,218.5,3,summary_row
1,7,Wine Grapes (White),7038,White Riesling *,1000,100,1,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2400,17000,1,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2500,100,8.4,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2600,100,25.7,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2800,100,5,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2800,13100,1.1,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2800,20600,1,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2900,100,5.8,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,3000,100,3.1,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,3000,9300,3.2,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,3063,10900,3,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,3300,100,8.8,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,3500,100,2.5,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,4000,100,1.9,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,5000,100,3.6,2,data_row
1,7,Wine Grapes (White),7038,White Riesling *,2921.42,,75.1,3,summary_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,1700,100,10.4,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,1800,100,1,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,2000,100,0.5,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,2200,100,4.3,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,3000,100,2,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,3900,100,3,2,data_row
1,7,Wine Grapes (White),7001,Other White Wine 2/,2247.17,,21.2,3,summary_row
1,6,Wine Grapes (Red),6013,Barbera,1500,100,1.2,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,1700,100,5.4,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,2000,100,10.3,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,2100,100,6.1,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,2200,100,12.5,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,2800,100,2,2,data_row
1,6,Wine Grapes (Red),6013,Barbera,2066.4,,37.5,3,summary_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,1200,100,7.4,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,3500,100,2,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,4300,100,2.6,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,4739,20800,5.6,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,4800,100,0.9,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,4800,17600,1.9,2,data_row
1,6,Wine Grapes (Red),6023,Cabernet Franc,3286.2,,20.4,3,summary_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,450,100,156.4,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,500,100,107,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,850,100,316.9,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1000,100,276.5,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1250,24500,43.6,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1300,100,14.9,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1400,9530,5.5,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1500,100,2.1,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1550,27800,94.8,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1600,100,54.3,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1700,100,46.9,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1700,24800,676.1,2,data_row
1,6,Wine Grapes (Red),6024,Cabernet Sauvignon,1800,100,207.3,2,data_row
